American,neg,48.802081,3
American,neg,49.452642,2
American,pos,71.886153,2
American,neg,79.693362,3
American,pos,49.098707,4
American,neu,41.777183,2
American,neu,67.043521,1
American,neu,62.823167,1
American,neg,72.396731,4
American,neg,72.885646,1
American,neu,83.098596,2
American,neg,71.250774,4
American,neg,68.611905,4
American,pos,56.8782,1
American,neg,59.818903,1
American,neu,54.437964,1
American,neg,50.332005,1
American,neu,78.134176,3
American,neu,51.093313,1
American,neu,72.217317,1
American,neg,45.355017,1
American,neg,55.088428,1
American,neu,86.429191,2
American,neu,87.71216,2
American,neu,58.911715,1
American,pos,44.682907,2
American,neu,56.894469,6
American,neg,59.653259,1
American,neg,62.02961,3
American,neg,49.814504,1
American,neg,59.653259,1
American,neu,58.867557,1
American,neg,52.302892,2
American,pos,61.52802,2
American,pos,42.922141,1
American,neg,39.459484,1
American,neu,55.302113,1
American Academy of Dermatology,neu,54.757181,1
American Academy of Medical Ethics,neg,40.780427,1
American Airlines,neu,35.009073,1
American Association of Suicidology,neg,61.290085,1
American Civil Liberties Union,neu,56.207771,3
American dream,neu,57.250346,1
American dream,neu,57.250346,1
American Foundation for Suicide Prevention,neg,66.58077,1
American Foundation for Suicide Prevention,pos,42.520536,1
American Freedom Defense Initiative,neg,57.706473,1
American Heart Association,pos,53.150451,1
American intelligence services,neg,60.710712,2
American Renaissance,neg,50.894121,1
Americans,neg,49.373955,2
Americans,neu,86.395043,1
Americans,pos,54.042175,4
Americans,neg,60.954112,1
Americans,pos,45.916888,2
Americans,pos,69.115681,1
Americans,neg,52.515635,5
Americans,neu,82.965108,1
Americans,neg,65.512142,1
Americans,pos,69.115681,1
Americans,neg,63.61205,1
Americans,pos,56.911625,1
Americans,neu,61.312981,3
Americans,pos,37.552737,1
Americans,pos,65.401933,1
Americans,neu,85.469233,1
Americans,pos,53.254347,1
Americas,neg,47.462123,1
America's Health Insurance Plans,neg,47.41157,1
Ami Vitale,neu,97.790284,23
Ami Vitale,neu,68.916982,13
Amy Walter,neu,80.612475,1
AMZN,pos,44.052209,1
AMZN,neg,44.635313,1
an hour,pos,55.887018,1
an hour,neu,67.319591,1
an hour,neu,63.786303,1
an hour,neu,63.786303,1
an hour,neu,52.561019,1
analyst,neg,59.853789,1
Anas al-Dabbashi,neu,47.220446,1
and Wall Street Journal,neg,56.728655,1
Anderson Cooper,neg,52.191944,3
Anderson Cooper 360,pos,54.301572,1
Anderson Cooper 360,pos,71.64509,1
Anderson Cooper 360,pos,71.64509,1
Andrea Lo,neg,64.778079,1
Andrew Dice Clay,neu,61.027378,1
Andrew Irvine,pos,39.633971,1
Andrew Kaczynski,neg,42.602154,1
Andrew Lipovsky,pos,37.858448,1
Andrew McCabe,neg,49.308315,2
Andrew McCabe,neu,69.01753,1
Andrew Zimmern,neu,62.563887,1
Andrew Zimmern,neu,62.563887,1
Andrews Air Force Base,neu,89.247568,1
Android,neu,75.957221,1
Android,pos,62.700266,1
Android,pos,54.432229,2
Android,pos,79.665515,1
Android TV,pos,49.360977,1
Andromachi Athanasopoulou,pos,39.410483,3
Andy,pos,36.983886,1
Andy Space,neu,50.333614,1
Andy Spade,neg,91.005859,11
Andy Spade,neg,68.595023,2
Andy Spade,neg,82.969182,9
Andy Warhol,neu,46.624166,1
Angela,neu,74.311623,1
Angela Merkel,neu,39.551809,5
Angela Merkel,pos,51.013035,1
Anglo,neu,74.409025,1
Animal Health and Inspection Service,neu,69.90746,1
Animal Health Inspection Service,pos,47.481698,1
Animal Parasitic Diseases Laboratory,neu,66.164144,1
Anna Bahney,pos,48.537868,1
Anna Beninger,pos,60.415733,4
Anne Hathaway,pos,66.295564,1
Anne Schuchat,neu,72.28521,1
Anne Schuchat,neu,54.329181,7
Annise Parker,pos,50.627667,2
Anquan Boldin,neu,76.580674,1
Anshu Jamsenpa,pos,56.92579,1
Ant,neg,47.023132,2
Anthony Bourdain,neg,69.073253,1
Anthony Bourdain,pos,83.662302,69
Anthony Bourdain,pos,95.162885,49
Anthony Bourdain,pos,96.017173,49
Anthony Bourdain,neu,33.703982,1
Anthony Bourdain,pos,83.662302,69
Anthony Bourdain,neg,78.275151,41
Anthony Scaramucci,neg,61.276046,1
Anthony Weiner,neg,33.706582,1
Anthony Weiner,neu,69.811133,13
Antigone,pos,61.567961,8
Antigua,neu,62.299592,2
Antoine Crouin,neu,69.608711,1
Antwerp,neu,35.09195,1
API,neu,83.697364,1
Apple,pos,73.826162,2
Apple,pos,67.80461,2
Apple,pos,41.418995,1
Apple,neu,68.933444,1
Apple,neu,36.159484,3
Apple,neg,88.918782,7
Apple,pos,74.137738,1
Apple,pos,41.533921,1
Apple,neu,72.368256,1
AppleTV,pos,60.462485,1
April,neg,54.346266,2
April,pos,59.386065,1
April,pos,67.050429,1
April,neu,91.418874,1
April,neu,68.42102,1
April,neu,47.927346,1
April,neg,51.8932,1
April,neu,86.962938,1
April,neg,65.776886,1
April,neu,47.927346,1
April,pos,90.396847,1
April,neu,60.114605,1
April,neg,39.723248,1
April,neg,51.580923,1
April,pos,51.687739,3
April,neu,64.978337,1
April,pos,54.639795,2
April,neu,39.603483,1
April,neg,50.500016,1
April,pos,56.016548,1
April,neg,74.603107,1
April,neg,50.500016,1
April,neg,80.797536,1
April,neg,43.898627,1
April. 1,neu,49.914216,1
architect,pos,59.231196,1
Arena Condá,neg,44.434023,2
argentina,neu,44.430106,2
Argentina,neu,47.901134,1
